"sid","uid","bid","summary","created_at","updated_at","deleted","deleted_time","current_goal","current_step","goal_completed"
"S2eb99fd-1182-4dbc-af6e-710c60508b1c","A-cff70728-464b-437a-9037-63edd3f4a689","C-CHJB-H0JWSWOX8K","흑백 파티시에와의 인사 및 질문 세션","2026-02-06 16:17:37.820754","2026-02-06 16:17:57.325205",False,NULL,NULL,NULL,False
"S1c5ea92-3cf2-479c-8e8b-505efac6c6a7","A-2565ba40-cac2-45fb-af1b-691b6753d969","C-CHJB-CMLYSRCY85","쌀친자 쌀가루 기반 쌀빵 개발 질문","2026-02-06 16:39:06.56618","2026-02-06 16:39:13.933534",False,NULL,NULL,NULL,False
"Sfca081a-952c-411b-87ca-33788e536184","A-ded875a1-6b74-402e-b07e-4c21eb0210ae","C-CHJB-I1D4H0WMOS",NULL,"2026-02-06 17:10:15.920815","2026-02-06 17:10:15.920818",False,NULL,NULL,NULL,False
"Sa00b645-16d1-4958-a64d-6e9828c59cb7","A-286a4ec2-0c9d-4d73-8170-cb773ff1d4b3","C-CHJB-QD7VRS73WU","마늘빵 만드는 방법 안내","2026-02-06 17:24:30.387763","2026-02-06 17:24:43.427046",False,NULL,NULL,NULL,False
"Sba19732-6a6c-47ee-85a1-b99eee3689a5","A-e4e32cb2-76d1-4828-a923-8c8118cc44ad","C-CHJB-1MVJ6I2K29",NULL,"2026-02-06 17:56:49.372578","2026-02-06 17:56:49.372581",False,NULL,NULL,NULL,False
"Sd3c9004-1d22-4aa7-9a45-2c533e10264f","A-a2d977f4-ae68-4308-95c6-aab9919ff029","C-CHJB-R0U5HEGVEI","대전 위치와 추천 장소 안내","2026-02-06 18:58:23.529298","2026-02-06 18:58:36.276358",False,NULL,NULL,NULL,False
"Scb9fb66-dfbe-4900-945b-37a861ae0194","A-a2d977f4-ae68-4308-95c6-aab9919ff029","C-CHJB-I1D4H0WMOS","빵 굽는 아나운서의 좋아하는 색상","2026-02-06 18:59:00.84082","2026-02-06 18:59:24.861146",False,NULL,NULL,NULL,False
"Sfaf1746-ff7a-4a14-9300-d68fc8e2bf3f","A-855b0114-a6ed-452d-bbb7-2873558661a7","C-CHJB-1PIDMNS9HE","연남동 빵 터진 집 감정의 이유","2026-02-06 19:30:31.677848","2026-02-06 19:30:48.411607",False,NULL,NULL,NULL,False
"S3637f25-9cc5-4f60-b02e-976996addb3b","A-855b0114-a6ed-452d-bbb7-2873558661a7","C-CHJB-I5P9AL8243","돈 많이 벌었는지 궁금해","2026-02-06 19:32:22.281193","2026-02-06 19:32:34.686975",False,NULL,NULL,NULL,False
"Sbc13ef7-4c11-4ec2-9069-c7a9abe88149","A-61c478cc-eb11-4e84-ba6d-527009550cfb","C-CHJB-I5P9AL8243",NULL,"2026-02-06 19:49:34.832963","2026-02-06 19:49:34.832967",False,NULL,NULL,NULL,False
"Se2289aa-c25e-4cce-ae22-6695a54e6167","A-434b9b04-912d-41eb-8e1c-02d6f0ec7cd1","C-CHJB-R0U5HEGVEI",NULL,"2026-02-06 23:11:31.385797","2026-02-06 23:11:31.3858",False,NULL,NULL,NULL,False
"S0586742-d375-45b8-9757-9a8630ed0e53","A-bc28a4a2-0462-4bd1-891b-7f55431d439f","C-CHJB-6U0G40OYT9",NULL,"2026-02-07 01:05:49.326172","2026-02-07 01:05:49.326175",False,NULL,NULL,NULL,False
"Se2aa588-284f-4a4f-bcc8-ee019b1f5b39","A-47f58b12-5959-426f-90a9-296a124a3f8b","C-CHJB-R0U5HEGVEI",NULL,"2026-02-07 02:15:36.082925","2026-02-07 02:15:36.082929",False,NULL,NULL,NULL,False
"S7a761b4-5fdb-4646-b8ac-90d60d720f15","A-a4afa16d-5358-402d-9f54-179c8963e4d6","C-CHJB-OREGO71G0R","파티시에의 학습 배경과 경험","2026-02-07 02:49:49.011698","2026-02-07 02:50:11.751817",False,NULL,NULL,NULL,False
"S769828f-9d23-4c7c-8860-7c8ffb8784ba","A-3c4ad51a-6a3f-4bd5-94dc-0e696643bdbd","C-CHJB-I1D4H0WMOS","빵 굽는 아나운서 소개","2026-02-07 03:31:43.36978","2026-02-07 03:31:59.310049",False,NULL,NULL,NULL,False
"Sd536586-5602-4cb5-8f3c-d307d282133e","A-3c4ad51a-6a3f-4bd5-94dc-0e696643bdbd","C-CHJB-H0JWSWOX8K","백수저 남정석 탈락 관련 질문","2026-02-07 03:38:40.839342","2026-02-07 03:38:58.161884",False,NULL,NULL,NULL,False
"S013c1e9-69d5-4bc7-ad84-753d2b772a9f","A-5b18747d-e8ef-46d5-a548-f3b4dd806dc4","C-CHJB-FHA7WXK79V",NULL,"2026-02-07 04:01:09.097498","2026-02-07 04:01:09.097501",False,NULL,NULL,NULL,False
"Sced8830-b802-4e09-9a34-5b3e9db312a6","A-5dae6ac2-6955-4292-933a-3f7dd2324fe5","C-CHJB-UXI10P8GH2","탈락한 대회 준비와 극복 방법","2026-02-07 04:09:18.066586","2026-02-07 04:09:30.433471",False,NULL,NULL,NULL,False
"S51f6643-e938-4b66-b748-f6d2365676de","A-5dae6ac2-6955-4292-933a-3f7dd2324fe5","C-CHJB-26H9PNIJ2I","야라는 이름으로 불러달라는 요청","2026-02-07 04:09:43.929661","2026-02-07 04:09:54.623433",False,NULL,NULL,NULL,False
"S7e69dd9-5fbb-40ed-8ec5-997f0afdc8eb","A-f8cff244-fafc-4ffc-b110-4c6b72c2781b","C-CHJB-QD7VRS73WU",NULL,"2026-02-07 04:44:07.32029","2026-02-07 04:44:07.320294",False,NULL,NULL,NULL,False
"Sa3e068f-1c19-46ec-8775-23966fa46826","A-1653ee0e-0544-41fe-bde6-ff0a14b70a95","C-CHJB-R8IAIIL4NQ","치킨셰프와 베이커리 프로그램의 관계","2026-02-07 04:44:41.429913","2026-02-07 04:44:57.431413",False,NULL,NULL,NULL,False
"Sa33830e-fcb5-4b3b-a133-afce5db4a9d7","A-ec116766-8157-40b5-9a44-556ea7dc7efb","C-CHJB-H0JWSWOX8K","흑백요리사 탈락 이유 질문","2026-02-07 05:17:31.921533","2026-02-07 05:17:44.423313",False,NULL,NULL,NULL,False
"S3dcd295-ec48-44b8-a497-40579f128b10","A-ec116766-8157-40b5-9a44-556ea7dc7efb","C-CHJB-CMLYSRCY85","쌀친자 선택 이유와 장점","2026-02-07 05:19:07.500658","2026-02-07 05:19:15.86272",False,NULL,NULL,NULL,False
"S99bc0a4-90f5-461c-a1e5-fdc0d05677c6","A-16601c8f-9822-4f0f-a065-817fac869aa9","C-CHJB-1YYNW107JN","안녕하세요 제빵사와의 대화 시작","2026-02-07 05:28:29.994936","2026-02-07 05:28:40.837478",False,NULL,NULL,NULL,False
"Sb5e85e0-5b92-4690-b432-300c1e20d42e","A-1a4d4186-92aa-4c85-bd36-f817c493a369","C-CHJB-QD7VRS73WU",NULL,"2026-02-07 05:33:15.48207","2026-02-07 05:33:15.482074",False,NULL,NULL,NULL,False
"S8923279-8ddd-4041-ad58-b8b410433a6a","A-0acf6f1a-0c32-4166-bf39-718170f5426c","C-CHJB-OTFOOPD7EF","맛있는 빵 추천 요청","2026-02-07 05:42:14.346568","2026-02-07 05:42:31.759783",False,NULL,NULL,NULL,False
"Sd83d077-4a2e-4046-8b6d-27015937fad9","A-464cf8bd-b7d6-4323-827c-55470f83254a","C-CHJB-6Y9RDDXSXL",NULL,"2026-02-07 06:04:55.134918","2026-02-07 06:04:55.134922",False,NULL,NULL,NULL,False
"S1b5acde-36ac-4e49-8783-dc2d682572db","A-8f8de980-d309-4eb9-9f54-9f927e0a33ef","C-CHJB-2USPX2HKZU","일본식 베이커리 인기 제품 트렌드","2026-02-07 06:24:53.507561","2026-02-07 06:25:08.965556",False,NULL,NULL,NULL,False
"S2c3b693-f741-4e47-83c2-5d6050c1e9cd","A-a4430a8c-a531-4309-a87a-acc252fcca11","C-CHJB-I5P9AL8243","황리단길 1억 사장 디저트 베이커리 운영","2026-02-07 06:34:12.888675","2026-02-07 06:34:19.504906",False,NULL,NULL,NULL,False
"S31d0bbb-2c55-4fa6-9396-f2fd794635e9","A-182bbf37-fd29-4941-bac3-6705cde66986","C-CHJB-Y6TG3VWP70","울음의 원인과 감정 이해","2026-02-07 06:38:19.851683","2026-02-07 06:38:29.022414",False,NULL,NULL,NULL,False
"S130a323-bb1c-44f9-b562-2f408da32b18","A-92536fd8-145c-482b-a684-915c61840030","C-CHJB-J1Q65PCW2W",NULL,"2026-02-07 07:23:41.180933","2026-02-07 07:23:41.180936",False,NULL,NULL,NULL,False
"Scd5eb09-0d91-47a3-b891-8308fa86c0b7","A-873e5599-7571-4d5e-a836-e98459b461ce","C-CHJB-ZRX43LQHJR",NULL,"2026-02-07 07:29:01.562706","2026-02-07 07:29:01.56271",False,NULL,NULL,NULL,False
"S4c6a81b-f3fe-4e10-987c-a13e35ae3e06","A-873e5599-7571-4d5e-a836-e98459b461ce","C-CHJB-OREGO71G0R",NULL,"2026-02-07 07:29:09.966024","2026-02-07 07:29:09.966028",False,NULL,NULL,NULL,False
"S825c61d-af42-4e45-b0f9-36184ffa07f7","A-69caece9-ab26-41bc-a8ed-7206805eadfe","C-CHJB-73W26R8ZCN","상경하지 않은 이유 질문","2026-02-07 07:34:06.931961","2026-02-07 07:34:17.266393",False,NULL,NULL,NULL,False
"S05081fd-b6eb-4350-8568-c143a4b42fdb","A-cf2128f5-6bed-448f-b63f-5ca7efb55588","C-CHJB-1YYNW107JN","서산 베이커리 정보 및 추천","2026-02-07 07:41:15.410071","2026-02-07 07:41:27.887854",False,NULL,NULL,NULL,False
"S6be6573-7970-485d-9320-7209f912fa38","A-92536fd8-145c-482b-a684-915c61840030","C-CHJB-I1D4H0WMOS","안녕하세요 건강한 식사용 빵 제빵 취미자입니다","2026-02-07 08:11:38.919673","2026-02-07 08:11:46.729099",False,NULL,NULL,NULL,False
"S4493125-120d-482e-b2e8-b02108d2ceb1","A-92536fd8-145c-482b-a684-915c61840030","C-CHJB-73W26R8ZCN","챗봇 소개 및 기능 설명","2026-02-07 08:17:42.18595","2026-02-07 08:17:51.137204",False,NULL,NULL,NULL,False
"S8b45425-f63f-4a6c-8bec-c9b7e5680e6e","A-dec8a16b-106a-4c59-865d-f33c55b053cd","C-CHJB-6Y9RDDXSXL","퇴근 후 홈베이킹 챗봇과의 대화","2026-02-07 08:22:34.820167","2026-02-07 08:22:41.152398",False,NULL,NULL,NULL,False
"Sf132c0a-ee01-4f28-a40d-36320ed3ac88","A-2f6eef6a-b011-49bd-a411-a8ab61b176ae","C-CHJB-LS1ORXE8ES","프랑스 루키와의 대화 시작","2026-02-07 08:23:54.508802","2026-02-07 08:24:00.386468",False,NULL,NULL,NULL,False
"Se16f1df-827d-4d0e-b138-3c81a57ddd20","A-2f6eef6a-b011-49bd-a411-a8ab61b176ae","C-CHJB-26H9PNIJ2I",NULL,"2026-02-07 08:25:47.582727","2026-02-07 08:25:47.582731",False,NULL,NULL,NULL,False
"S7ae74f8-0c73-49bf-9d93-274bc61da142","A-dec8a16b-106a-4c59-865d-f33c55b053cd","C-CHJB-CMLYSRCY85","쌀친자 영업 장소 문의","2026-02-07 08:27:36.779193","2026-02-07 08:27:54.112179",False,NULL,NULL,NULL,False
"S6d8c17d-c11d-4b7e-bb59-47802b95a5c6","A-67dad872-7df6-49f0-b17e-28615ab039ae","C-CHJB-1PIDMNS9HE","연남동 빵 터진 집 초코 메뉴 안내","2026-02-07 08:39:16.101468","2026-02-07 08:39:29.465676",False,NULL,NULL,NULL,False
"S2598524-0a23-4864-844c-6e56ccc8a811","A-2cde1fde-5b1d-4941-ad48-e05362088344","C-CHJB-ML0Z1N7MBZ",NULL,"2026-02-07 08:40:27.560595","2026-02-07 08:40:27.560598",False,NULL,NULL,NULL,False
"S534b84c-1cff-4587-8610-81c1f9038812","A-EPJCN5WJVR","C-CHJB-H0JWSWOX8K","빵 맛에 대한 의견과 개선 방안","2026-02-07 08:44:27.434234","2026-02-07 08:44:34.912284",False,NULL,NULL,NULL,False
"Sf4b5508-f7ab-400d-b786-abb9d2fc55e6","A-1829adbe-4347-4aa0-a2a9-95a0bd9cf2fd","C-CHJB-H0JWSWOX8K","흑백 파티시에 추천 빵 안내","2026-02-07 09:12:37.475206","2026-02-07 09:12:52.242684",False,NULL,NULL,NULL,False
"Sc49c16c-2632-4743-a940-e706dea8ed07","A-cf18c5dd-37d3-4ab6-a83f-751054bd3cb4","C-CHJB-R0U5HEGVEI","시그니처 메뉴 정의와 중요성","2026-02-07 09:20:59.17503","2026-02-07 09:24:02.477311",False,NULL,NULL,NULL,False
"S0394ee5-0969-49ee-ad8e-afc301ca1ea6","A-cf18c5dd-37d3-4ab6-a83f-751054bd3cb4","C-CHJB-7WSC2IM6XX","세종맘 시그니처 빵 소개","2026-02-07 09:22:27.088719","2026-02-07 09:22:49.433851",False,NULL,NULL,NULL,False
"S561d5d0-4dd0-4449-bf94-f830e9318a27","A-2adb5fe4-21e2-4475-bd1c-4fc40d7a5b3e","C-CHJB-8XT1WWIU0M","칠곡 거주자와의 인사 및 제빵 관련 대화","2026-02-07 09:30:43.4345","2026-02-07 09:30:55.159182",False,NULL,NULL,NULL,False
"S4b59662-b632-49c0-8b0f-2c4b5c12b715","A-82aa6fc3-3e47-4317-9b7d-b6db1659defa","C-CHJB-PKX4SZVGZD","가문의 찐빵 챗봇 인사하기","2026-02-07 09:33:14.483214","2026-02-07 09:33:24.252947",False,NULL,NULL,NULL,False
"S57c0cc2-9cb7-4412-a52b-cc12f57ffeb2","A-30b072e8-3e39-4635-9e73-aba384b76f55","C-CHJB-I1D4H0WMOS","빵 굽게 된 계기와 이야기","2026-02-07 09:43:14.119801","2026-02-07 09:43:36.816842",False,NULL,NULL,NULL,False
"S1b8b3dd-7805-4f95-89c5-d0e221bce81f","A-babbfa7f-d8e7-4087-a3c4-1a26564e95f2","C-CHJB-ZRX43LQHJR",NULL,"2026-02-07 09:47:21.38367","2026-02-07 09:47:21.383674",False,NULL,NULL,NULL,False
"S3d9ed4e-b8aa-49d5-8096-d4678ea891c7","A-d5f9c1aa-e743-4fb2-ad81-d6abd7a5c8e1","C-CHJB-OREGO71G0R","안녕하세요 불굴의 파티시에와의 대화","2026-02-07 09:51:13.489437","2026-02-07 09:51:28.581866",False,NULL,NULL,NULL,False
"S379247d-631b-40c5-9426-e753d466fd07","A-d5f9c1aa-e743-4fb2-ad81-d6abd7a5c8e1","C-CHJB-QD7VRS73WU","마늘향 강도에 대한 의견 수렴","2026-02-07 09:52:25.918827","2026-02-07 09:52:45.934733",False,NULL,NULL,NULL,False
"S215fa0b-d3c1-42ee-978a-a437a34a94ec","A-cf18c5dd-37d3-4ab6-a83f-751054bd3cb4","C-CHJB-LO4B27C2KF","프로그램 섭외 과정에 대한 질문","2026-02-07 10:03:30.240274","2026-02-07 10:03:48.106314",False,NULL,NULL,NULL,False
"S59cef62-eee6-4cde-ab9e-ee4b40750056","A-7b9b4119-5699-410f-b757-474c2573aa33","C-CHJB-1YYNW107JN","서산 위치 정보 문의","2026-02-07 10:06:29.293727","2026-02-07 10:07:08.296954",False,NULL,NULL,NULL,False
"Sdbae87d-9c68-49f3-8ece-0e26e203ee1a","A-a0f95ff0-777c-4fc8-97fa-bf2456b84de3","C-CHJB-IUGNJKJQLP","연탄식빵 우승 비결과 팁","2026-02-07 10:07:07.822143","2026-02-07 10:07:45.676814",False,NULL,NULL,NULL,False
"S5c94e72-44f0-4cbb-9364-98e61d0beb9e","A-9450315e-9091-4ff5-acf9-d73ef282db21","C-CHJB-H0JWSWOX8K",NULL,"2026-02-07 10:26:43.004119","2026-02-07 10:26:43.004123",False,NULL,NULL,NULL,False
"S4a32f6f-dd6c-44f8-b253-7681f08c661e","A-30b03b69-ba58-4760-9810-8916c5a2d761","C-CHJB-IUGNJKJQLP",NULL,"2026-02-07 10:36:41.340697","2026-02-07 10:36:41.340701",False,NULL,NULL,NULL,False
"S1fd4352-5c94-4654-b111-685425443793","A-c67ca123-7818-4e4c-830e-019dfc8d8dc7","C-CHJB-IUGNJKJQLP","연탄식빵 창시자와의 채팅 세션","2026-02-07 10:36:42.912706","2026-02-07 10:37:15.067858",False,NULL,NULL,NULL,False
"S844dc73-072e-49f8-a771-39d7591c51a6","A-4b2a431e-210e-444a-899a-ba1c826c56cb","C-CHJB-8D145EK61O",NULL,"2026-02-07 10:41:28.07658","2026-02-07 10:41:28.076584",False,NULL,NULL,NULL,False
"S5a69be5-0a9f-457d-9611-a92f269072e5","A-4b2a431e-210e-444a-899a-ba1c826c56cb","C-CHJB-Y6TG3VWP70","세트장 온도 정보 요청","2026-02-07 10:42:09.481134","2026-02-07 10:42:27.191281",False,NULL,NULL,NULL,False
"S3017bf0-8d56-45d4-a004-d10ae351deef","A-a399bbad-46a1-4f93-8997-2f8598f8215c","C-CHJB-LO4B27C2KF",NULL,"2026-02-07 10:48:12.236578","2026-02-07 10:48:12.236582",False,NULL,NULL,NULL,False
"Se31f17d-dbb5-4edb-830f-0c568d7fafef","A-0446658c-a03b-481d-8640-bda5ffded05c","C-CHJB-ATP64DLQVZ","우즈벡 화덕 사나이 빵 추천 요청","2026-02-07 10:52:33.032931","2026-02-07 10:53:27.977561",False,NULL,NULL,NULL,False
"S7373c2c-8eb1-4c67-881f-d9961dbdae15","A-ccd87ad7-a855-48fd-9f8e-731eafc8903e","C-CHJB-1VO28IY7CQ","이바컵 1호와의 인사 대화","2026-02-07 11:07:17.995748","2026-02-07 11:07:36.234721",False,NULL,NULL,NULL,False
"S77b9645-532b-4cf9-97c9-2bc6f44e09ad","A-a69b5df8-370b-4bfc-bb6f-5442b438cdf0","C-CHJB-LS1ORXE8ES",NULL,"2026-02-07 11:11:54.361894","2026-02-07 11:11:54.361898",False,NULL,NULL,NULL,False
"Sd04b513-6d09-4ab3-9edb-a367889fd311","A-db48796d-1bc8-4156-b7c6-260967cc0be3","C-CHJB-ATP64DLQVZ","우즈벡 화덕의 매력 탐구","2026-02-07 11:15:47.261161","2026-02-07 11:16:11.187862",False,NULL,NULL,NULL,False
"Sa122553-62a5-48b3-9735-da4635af6d7e","A-e89a6332-2a4e-4498-b0f4-983ab2c8492e","C-CHJB-ATP64DLQVZ","우즈벡 화덕 빵과 한국식 빵 차이점","2026-02-07 11:17:01.934102","2026-02-07 11:37:44.330609",False,NULL,NULL,NULL,False
"S508c2d3-84c6-44e9-86ed-e3ca94a767d1","A-669c6d80-c3e2-4387-8c18-b6dfcc312d3c","C-CHJB-ATP64DLQVZ","우즈벡 빵 선택 이유","2026-02-07 11:20:34.731498","2026-02-07 11:20:48.961896",False,NULL,NULL,NULL,False
"Sb59c4bc-45a4-482f-a1b5-f538e03544d2","A-9af79086-fa90-4fd2-8767-91dc8e39d357","C-CHJB-ATP64DLQVZ","자신있는 빵 종류 소개","2026-02-07 11:20:53.211939","2026-02-07 11:21:14.092484",False,NULL,NULL,NULL,False
"S39c1248-d3d6-48de-bccf-49c4f70a43ba","A-84e7f9f7-cd3b-4dca-ad40-3b90f4d1bc14","C-CHJB-ATP64DLQVZ",NULL,"2026-02-07 11:26:51.900956","2026-02-07 11:26:51.900959",False,NULL,NULL,NULL,False
"Sfea7f53-167d-4ab2-aa5f-68ab4d3398dc","A-9773d540-980f-40da-86a3-df5c0d557cbb","C-CHJB-ATP64DLQVZ","우즈백 빵 맛 궁금증 해소","2026-02-07 11:33:20.818298","2026-02-07 11:33:41.708937",False,NULL,NULL,NULL,False
"S1b09a2c-473b-42bc-b6d4-775972ebe81c","A-c8f70b6f-01b9-4877-934d-dd7bdfb6d874","C-CHJB-IUGNJKJQLP",NULL,"2026-02-07 11:35:57.317755","2026-02-07 11:35:57.317759",False,NULL,NULL,NULL,False
"S5635c83-5055-4974-93f1-74d57e845972","A-85112d00-d30d-4f88-811d-f9b63a72120e","C-CHJB-H0JWSWOX8K","막있는 빵 레시피 요청","2026-02-07 11:41:02.875627","2026-02-07 11:41:21.868519",False,NULL,NULL,NULL,False
"S8cdefd4-febc-4a62-9f0d-9050b5b5e3e3","A-18eecef7-e3b3-453b-95a3-095a0d6ba647","C-CHJB-I1D4H0WMOS",NULL,"2026-02-07 11:42:50.134494","2026-02-07 11:42:50.134497",False,NULL,NULL,NULL,False
"S9fd4ae1-25ac-4675-855f-a13f850b91b1","A-32369da4-d16e-4a4e-b725-30fefb5dbc0c","C-CHJB-C7EXVK2RFJ","초코 디바와의 대화 세션","2026-02-07 11:56:42.833262","2026-02-07 11:56:49.194302",False,NULL,NULL,NULL,False
"S5b5376d-9458-493a-940c-4e48df443b31","A-9cb29fee-9d2e-4336-9952-5c7b7fa4d4d1","C-CHJB-6IP78SP3BG",NULL,"2026-02-07 11:56:54.810949","2026-02-07 11:56:54.810952",False,NULL,NULL,NULL,False
"S5caf473-e451-4464-9b44-304216cf003b","A-e32ed99e-71c5-4d64-956b-94da5df93dbf","C-CHJB-UXI10P8GH2","베이킹 티처와의 인사 및 대화 시작","2026-02-07 12:34:57.467538","2026-02-07 12:35:10.200771",False,NULL,NULL,NULL,False
"S8d1524d-c714-4c9d-b3da-7af05a6bc648","A-66725592-995d-4722-987d-dbc1362ca722","C-CHJB-QD7VRS73WU",NULL,"2026-02-07 12:44:54.174451","2026-02-07 12:44:54.174455",False,NULL,NULL,NULL,False
"Scdf59f2-6667-44ed-a861-2b0ab4be3381","A-e72a0f82-bd04-44f6-887c-9c143a6c68de","C-CHJB-CM2WMYQ1EZ","디저트 마초의 귀여운 매력","2026-02-07 12:54:25.32331","2026-02-07 12:54:33.353967",False,NULL,NULL,NULL,False
"Sb65a937-523a-4f8c-9915-9f5aabb4ae15","A-e72a0f82-bd04-44f6-887c-9c143a6c68de","C-CHJB-S62ZEU9PW2","크로와상의 본질에 대한 생각","2026-02-07 12:57:17.173282","2026-02-07 12:57:31.721693",False,NULL,NULL,NULL,False
"S1e371aa-c3e9-4526-927a-19ff4642d1bc","A-4b868a59-91f9-42e9-8c33-60839095ff96","C-CHJB-ATP64DLQVZ","우즈벡 화덕빵의 매력과 특징","2026-02-07 13:21:21.046208","2026-02-07 13:22:32.188307",False,NULL,NULL,NULL,False
"Sa0da3fc-0a69-43ec-9e75-971cda0cd7e4","A-11a66bee-52e2-42ac-ade5-3f8df39a8825","C-CHJB-2E64X76EXC","추천 빵 종류와 특징 소개","2026-02-07 13:59:47.874135","2026-02-07 14:00:10.234943",False,NULL,NULL,NULL,False
"S029e38a-79d4-4f36-8401-e1e264a417e1","A-2a3dad96-eefc-420d-b496-d57fbd59a1b0","C-CHJB-73W26R8ZCN",NULL,"2026-02-07 14:08:03.641328","2026-02-07 14:08:03.641332",False,NULL,NULL,NULL,False
"S670696c-d27f-49fb-9170-2b16d5a5a383","A-f06c4337-28fe-4d03-adf2-dc86963da01d","C-CHJB-97WBRE2C3R","하이엔드 디저트 출시 일정 문의","2026-02-07 14:19:44.453769","2026-02-07 14:19:58.738181",False,NULL,NULL,NULL,False
"Sb245afc-c6af-4918-8625-5fb571374aa6","A-f06c4337-28fe-4d03-adf2-dc86963da01d","C-CHJB-I1D4H0WMOS","아나운서 프리선언 이유 탐구","2026-02-07 14:22:19.774403","2026-02-07 14:22:35.816214",False,NULL,NULL,NULL,False
"Sa22bc4f-8f4e-4d11-9340-014580eb8ca1","A-6aff92a3-292f-4cb0-ade7-d381c020f3f7","C-CHJB-QD7VRS73WU","광장시장 갈릭 여신 챗봇 인사","2026-02-07 14:37:00.752928","2026-02-07 14:37:07.070194",False,NULL,NULL,NULL,False
"Sd1899ce-cf2d-45e5-865f-58cdca3d8cb5","A-d699e74f-0855-4baa-b55f-c27242f25abe","C-CHJB-6U0G40OYT9","안녕하세요 인사하기","2026-02-07 14:38:09.973782","2026-02-07 14:38:15.68297",False,NULL,NULL,NULL,False
"S60ac7d4-722c-493e-b5f2-7f45340ef44c","A-d699e74f-0855-4baa-b55f-c27242f25abe","C-CHJB-26H9PNIJ2I","하위 제품 문의 및 정보 요청","2026-02-07 14:38:57.042027","2026-02-07 14:39:02.334301",False,NULL,NULL,NULL,False
"S6e0ea81-c143-429a-9f96-85f008c9a43f","A-075067ff-0b69-4339-9214-60e1f5da12a0","C-CHJB-97WBRE2C3R","디저트 아름다움과 디자인의 비밀","2026-02-07 14:44:59.455576","2026-02-07 14:45:09.892415",False,NULL,NULL,NULL,False
"S3bb6685-6f80-47ff-97f8-c705400c8fc2","A-44a3771e-0275-4814-9ff5-3b939298a3f6","C-CHJB-0Y913CKI3T","아침 식사 추천 및 건강한 빵","2026-02-07 15:19:49.15586","2026-02-07 15:20:03.977925",False,NULL,NULL,NULL,False
"S2dc41ba-7255-49df-ae16-6401a748ad5f","A-7936ce68-3129-4b6c-8d92-992aab6ef43d","C-CHJB-OTFOOPD7EF","제빵돌과의 인사 및 대화 시작","2026-02-07 15:23:14.315053","2026-02-07 15:23:21.359765",False,NULL,NULL,NULL,False
"S11e5437-e41d-43fa-aa80-75169ccd6fb1","A-7936ce68-3129-4b6c-8d92-992aab6ef43d","C-CHJB-I5P9AL8243","황리단길에서의 장사 위치","2026-02-07 15:23:49.645332","2026-02-07 15:23:56.308843",False,NULL,NULL,NULL,False
"Sf7cea57-c28c-4842-9b60-3a8ff049e8f5","A-7936ce68-3129-4b6c-8d92-992aab6ef43d","C-CHJB-7UDB4JLA72","제빵사 우승 경험에 대한 질문","2026-02-07 15:24:19.030943","2026-02-07 15:24:27.115565",False,NULL,NULL,NULL,False
"S1aa9a65-7815-40f2-aad7-0534e61f778e","A-3e4a9643-903f-475e-9b32-d3eba5703734","C-CHJB-HG7ZPNFHJP",NULL,"2026-02-07 15:44:38.270218","2026-02-07 15:44:38.270221",False,NULL,NULL,NULL,False
"S40021e8-f97c-46bd-93c0-2dce52ad531a","A-e0b45633-f495-476d-b80f-263966846f42","C-CHJB-CXFYVL1NYJ",NULL,"2026-02-07 15:59:19.087238","2026-02-07 15:59:19.08727",False,NULL,NULL,NULL,False
"Sd7470bb-d9fb-430a-bec2-b500d4546c2d","A-b0d7babc-6e45-41ea-977d-496432321fc7","C-CHJB-6IP78SP3BG",NULL,"2026-02-07 16:01:26.61978","2026-02-07 16:01:26.619784",False,NULL,NULL,NULL,False
"S3967b99-e695-4eaa-b5ac-6cccf244cdab","A-605c684b-17f3-41b9-aca6-a90fbaad0d01","C-CHJB-OREGO71G0R",NULL,"2026-02-07 16:43:31.89165","2026-02-07 16:43:31.891654",False,NULL,NULL,NULL,False
"S7acd98d-9158-46f5-bead-9d0e1270eb20","A-25c0c27f-ab3e-4381-a4f6-4332f196527a","C-CHJB-26H9PNIJ2I",NULL,"2026-02-07 16:48:50.466214","2026-02-07 16:48:50.466218",False,NULL,NULL,NULL,False
"See463c9-576d-42fc-ac42-c3fa69f501ea","A-5c3eaee5-0889-4dff-94cd-b3ec6b44de4e","C-CHJB-Y6TG3VWP70","하트 제조기 나이에 대한 질문","2026-02-07 16:54:34.769063","2026-02-07 16:54:55.859322",False,NULL,NULL,NULL,False
"S25e8d9c-00b0-4625-a871-679d713b0362","A-764ce517-7ea2-4a7d-a654-dcbd72e61f41","C-CHJB-CMLYSRCY85",NULL,"2026-02-07 17:05:49.632747","2026-02-07 17:05:49.63275",False,NULL,NULL,NULL,False
"S4d40dca-9f4c-4b3d-8358-fb90cc18577c","A-764ce517-7ea2-4a7d-a654-dcbd72e61f41","C-CHJB-I1D4H0WMOS",NULL,"2026-02-07 17:06:03.289433","2026-02-07 17:06:03.289436",False,NULL,NULL,NULL,False
"Sa11eac5-5995-4d86-99c2-a8f114b3d358","A-764ce517-7ea2-4a7d-a654-dcbd72e61f41","C-CHJB-I1D4H0WMOS","안녕하세요 빵 굽는 아나운서와의 대화","2026-02-07 17:06:24.283097","2026-02-07 17:06:27.78666",False,NULL,NULL,NULL,False
